BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 20
	and p_type like '%TIN'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'AMERICA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'AMERICA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                              
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+-----------------------------------------------------------------------------------------------------
   9999.84 | Supplier#000064872        | CANADA                    |  19064871 | Manufacturer#1            | WNiD9qPTvPg0a2yiH6h                      | 13-551-607-2934 | final packages nag furiously even ideas. packages run carefully pending depo
   9999.54 | Supplier#000160476        | PERU                      |   9410448 | Manufacturer#4            | IE6 fL1Jein6cpnqGmTnzBvb                 | 27-157-890-8986 | s about the carefully regular escapades engage blithely above the br
   9999.54 | Supplier#000160476        | PERU                      |  13910462 | Manufacturer#4            | IE6 fL1Jein6cpnqGmTnzBvb                 | 27-157-890-8986 | s about the carefully regular escapades engage blithely above the br
    9999.2 | Supplier#000184115        | UNITED STATES             |  14684086 | Manufacturer#4            | fOdjsVu8dVa2                             | 34-351-113-4316 | fluffily even accounts. carefully regular deposits integrate carefully above the accounts. 
   9999.19 | Supplier#000414519        | BRAZIL                    |  19664461 | Manufacturer#2            | UXMNq7dFrdeZkDqT1                        | 12-186-469-1020 | tes hang carefully special packages. regular deposits a
   9999.12 | Supplier#000779591        | PERU                      |  13279564 | Manufacturer#1            | p5eM9GQAEsHBLfJ65Y Hx                    | 27-370-462-3647 | ronic dolphins haggle closely furious
    9998.6 | Supplier#000431404        | UNITED STATES             |  11181392 | Manufacturer#4            | 37WCYYvSj,MaDjVTVwpTyT4kPLgpe4DNWbwPx    | 34-289-888-6043 | he carefully final instructions. blithely ironic foxes wake blithely fluffily fin
    9998.6 | Supplier#000431404        | UNITED STATES             |  13681364 | Manufacturer#5            | 37WCYYvSj,MaDjVTVwpTyT4kPLgpe4DNWbwPx    | 34-289-888-6043 | he carefully final instructions. blithely ironic foxes wake blithely fluffily fin
    9998.5 | Supplier#000307050        | BRAZIL                    |   4557037 | Manufacturer#4            | iO9PpEITUeZ1ms3g1rt8wrxyBhXWTOx          | 12-336-510-8151 | c, regular deposits sleep deposits. account
   9998.43 | Supplier#000333473        | UNITED STATES             |   3833466 | Manufacturer#2            | kTR9CWlWFdqeR54EfYyrU9j1Ur9ad4N          | 34-188-146-3059 | o the pinto beans. accounts boost carefully. iro
   9998.08 | Supplier#000685991        | PERU                      |   2935984 | Manufacturer#5            | ukq3um9NPh                               | 27-652-459-1189 | ructions. slyly regular requests use above the blithely
   9998.03 | Supplier#000798992        | BRAZIL                    |  16298959 | Manufacturer#3            | yBLvU5qkk3 qaWcSS1H4yfL                  | 12-368-123-6851 | ly; pains sleep blithely.
   9997.37 | Supplier#000916745        | CANADA                    |  14416716 | Manufacturer#1            | ijvvmx3YkCcpzIKVXFEzUAtekDZ5YxKX         | 13-260-493-2072 | ages according to the carefully re
   9996.51 | Supplier#000386337        | BRAZIL                    |   3886330 | Manufacturer#1            | 9PNgiF9pgT                               | 12-157-777-7295 | ctions cajole. accounts kindle carefully a
    9995.9 | Supplier#000966523        | ARGENTINA                 |    966522 | Manufacturer#1            | ywchIjqNGZAIl3                           | 11-126-881-7554 | lly blithely express platelets. ironic packages nag fluffily bold instructions. r
   9994.83 | Supplier#000052301        | CANADA                    |  16802284 | Manufacturer#5            | tEE5cTg1Xv3tOKaAhfMfCDfybQFISdtt8V       | 13-437-784-3548 | re always instructions. ideas must have to detec
   9994.67 | Supplier#000617070        | ARGENTINA                 |  19117031 | Manufacturer#1            | bq8paKgfKdeXKgLgwJtZj3lvLMikhOt 9D8M60E  | 11-488-285-9988 | never express pinto beans. instructions unwind blithely enticing ideas. quickly bold asym
   9994.66 | Supplier#000691708        | UNITED STATES             |  11941674 | Manufacturer#2            | Y38WqPT22tFki44mzFC18zznnxRrTFOD8qaQS    | 34-415-798-6185 | ng pinto beans detect across the bold foxes. regular, close deposi
   9994.45 | Supplier#000814016        | PERU                      |   3064006 | Manufacturer#4            | l8O9XCSdiMi14TB8CECcuXvw02DZ             | 27-757-292-3248 | he regular, special accounts haggle pending pinto beans. slyly regular pac
   9994.45 | Supplier#000814016        | PERU                      |  10063985 | Manufacturer#5            | l8O9XCSdiMi14TB8CECcuXvw02DZ             | 27-757-292-3248 | he regular, special accounts haggle pending pinto beans. slyly regular pac
   9994.44 | Supplier#000153865        | ARGENTINA                 |  18153864 | Manufacturer#5            | zzdS7S5J8PTi20uoFEqrAUQNOd7xDHd,Ef42M    | 11-606-493-8139 | ets maintain carefully according to the 
   9994.41 | Supplier#000237514        | BRAZIL                    |   7487492 | Manufacturer#1            | 1RWOMwzADYFzduIi1cVoNd                   | 12-541-541-2190 | above the instructions. instructions haggle. pending pinto beans hang furiously accord
   9993.84 | Supplier#000219386        | ARGENTINA                 |   8969377 | Manufacturer#1            | i,2wgeGPLfA60pujmXESa31CC45z4S           | 11-532-351-6491 | lly express requests around the slyly even warthogs nag r
   9993.84 | Supplier#000533524        | ARGENTINA                 |   2533523 | Manufacturer#2            | ikAB,a2MhIHEHzkH8RyFOJyR pr              | 11-161-238-6058 | ld asymptotes. requests sleep even theodolites. bold, ironic theodol
   9993.49 | Supplier#000832237        | UNITED STATES             |   3832236 | Manufacturer#5            | 641oOMEp,Cje EVCkBCUoYG0e531ommYbWX7mq1r | 34-122-933-7910 | long the carefully express instructions. stealthi
   9993.49 | Supplier#000832237        | UNITED STATES             |  18832236 | Manufacturer#4            | 641oOMEp,Cje EVCkBCUoYG0e531ommYbWX7mq1r | 34-122-933-7910 | long the carefully express instructions. stealthi
   9993.37 | Supplier#000165292        | PERU                      |  12415255 | Manufacturer#4            | umN1qpiEdbEOolHmDuA SIMeJ4y1yFqsn0dW     | 27-299-723-5970 | ly final packages. unusual excuses according to the pearls are fur
   9993.26 | Supplier#000833038        | PERU                      |  17833037 | Manufacturer#5            | bb8cdaaFRGMugUuYhZm                      | 27-429-876-4052 | ully special dependencies against the blithe
    9992.4 | Supplier#000503832        | ARGENTINA                 |  19253812 | Manufacturer#4            | l5NK6moj9J                               | 11-262-306-3493 | ions. slyly unusual theodolites haggle. ironic wart
   9991.96 | Supplier#000541573        | CANADA                    |   5041562 | Manufacturer#1            | L0FuCYaFFzLrvDn94Ima8Bmkg                | 13-843-121-5032 | ckages are blithely blithely ironic deposits. special deposits are regular, bold ideas. furio
   9991.91 | Supplier#000924260        | PERU                      |   5424249 | Manufacturer#4            | 6U XUgadXi1gWz0aMBsq4HQ8eR 2bOj3nhoMtvXR | 27-343-716-3421 |  furiously across the accounts. furiously final excuses unw
   9991.42 | Supplier#000473141        | ARGENTINA                 |   3223137 | Manufacturer#1            | lm a8gNxffJzhMR7NVU5NhUWH4SEZ I0Ty1j     | 11-293-318-3472 | leep slyly along the carefully stealthy instructions. blithely ironic requests cajole f
   9991.07 | Supplier#000784742        | PERU                      |   9284723 | Manufacturer#1            | Soam35n42Mm387muL jEKCOpjR843ugnIORV     | 27-903-911-5611 | courts cajole according to the fluffily pending dolphins. carefully regula
   9990.57 | Supplier#000459806        | ARGENTINA                 |   9709778 | Manufacturer#2            | QCpzWc6FtdleWpCmVJf95SpD2a4dv0w          | 11-113-247-4862 | lithely regular requests. furiously express courts
   9990.57 | Supplier#000459806        | ARGENTINA                 |  15709760 | Manufacturer#5            | QCpzWc6FtdleWpCmVJf95SpD2a4dv0w          | 11-113-247-4862 | lithely regular requests. furiously express courts
   9990.04 | Supplier#000550910        | CANADA                    |   8550909 | Manufacturer#1            | y3nWE9AtzzQw1                            | 13-624-865-2895 | ding accounts about the slyly regular platelets 
   9989.98 | Supplier#000927963        | PERU                      |   6677956 | Manufacturer#3            | ITJRByVEiKtk9YbBtmqBGMP0i Ms             | 27-435-919-2761 |  theodolites. carefully expres
   9989.79 | Supplier#000740181        | BRAZIL                    |   8490172 | Manufacturer#2            | IEpuAIJjyiaecGKj,mmSR48KgEsHM7Ev         | 12-197-297-9028 | platelets for the quickly even notornis sleep fluf
   9989.77 | Supplier#000258685        | CANADA                    |  18508630 | Manufacturer#3            | AcEYhOBydjd,TV8DVpb                      | 13-473-879-7014 | s the furiously special packages-- slyly even accounts lose furiously of the theodolites. 
   9989.56 | Supplier#000845585        | BRAZIL                    |  13345558 | Manufacturer#2            | iCNLxXEDWjaMrMhhq8Oc1VAA7TD 5xI          | 12-284-630-1505 | ular excuses. unusual ideas wake silently. carefully ironic platelets hinder blithely above the 
   9989.47 | Supplier#000078905        | UNITED STATES             |   9078904 | Manufacturer#1            | bo LpYu4xxlzpwOb6cm1bNB2                 | 34-205-955-4242 |  poach sometimes against the re
   9989.42 | Supplier#000370745        | PERU                      |  13370744 | Manufacturer#3            | fuyHEp7MgKBg9isUxzYwMXlY4sG4f9qiCllli    | 27-931-841-4325 | heodolites. express, special dolphins are carefully. unusual courts acco
