ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1440730306.13922,template1,0,0,0,0,0,0,0,0,0,0
1440730306.13922,template0,0,0,0,0,0,0,0,0,0,0
1440730306.13922,postgres,0,1062,3,4011,43559,509854,10102,0,0,0
1440730306.13922,dbt3,7,27969,11,969196183,1041975949,31855441949,5722457072,2253952009,286,2254503
1440730366.14007,template1,0,0,0,0,0,0,0,0,0,0
1440730366.14007,template0,0,0,0,0,0,0,0,0,0,0
1440730366.14007,postgres,0,1064,3,4016,43630,510817,10113,0,0,0
1440730366.14007,dbt3,8,28130,11,969196811,1042038825,31855503503,5722499793,2253952046,288,2254533
1440730426.1516,template1,0,0,0,0,0,0,0,0,0,0
1440730426.1516,template0,0,0,0,0,0,0,0,0,0,0
1440730426.1516,postgres,0,1066,3,4048,43674,511780,10124,0,0,0
1440730426.1516,dbt3,8,28192,11,969196830,1042057232,31855529696,5722507706,2253952046,288,2254533
1440730486.1484,template1,0,0,0,0,0,0,0,0,0,0
1440730486.1484,template0,0,0,0,0,0,0,0,0,0,0
1440730486.1484,postgres,0,1068,3,4078,43720,512743,10135,0,0,0
1440730486.1484,dbt3,8,28266,11,979567658,1042839544,31947355866,5813614657,2253952048,290,2254533
1440730546.15043,template1,0,0,0,0,0,0,0,0,0,0
1440730546.15043,template0,0,0,0,0,0,0,0,0,0,0
1440730546.15043,postgres,0,1070,3,4078,43796,513706,10146,0,0,0
1440730546.15043,dbt3,8,28328,11,979567658,1042857970,31947382059,5813622570,2253952048,290,2254533
1440730606.15258,template1,0,0,0,0,0,0,0,0,0,0
1440730606.15258,template0,0,0,0,0,0,0,0,0,0,0
1440730606.15258,postgres,0,1072,3,4097,43853,514669,10157,0,0,0
1440730606.15258,dbt3,8,28396,11,980813832,1057935827,31947408583,5813630776,2254702729,291,2254533
1440730666.15407,template1,0,0,0,0,0,0,0,0,0,0
1440730666.15407,template0,0,0,0,0,0,0,0,0,0,0
1440730666.15407,postgres,0,1074,3,4129,43897,515632,10168,0,0,0
1440730666.15407,dbt3,8,28458,11,980813832,1057954253,31947434776,5813638689,2254702729,291,2254533
1440730726.15579,template1,0,0,0,0,0,0,0,0,0,0
1440730726.15579,template0,0,0,0,0,0,0,0,0,0,0
1440730726.15579,postgres,0,1076,3,4161,43941,516595,10179,0,0,0
1440730726.15579,dbt3,8,28526,11,985343819,1057996754,31975205043,5821379269,2254702730,292,2254533
1440730786.15755,template1,0,0,0,0,0,0,0,0,0,0
1440730786.15755,template0,0,0,0,0,0,0,0,0,0,0
1440730786.15755,postgres,0,1078,3,4193,43985,517558,10190,0,0,0
1440730786.15755,dbt3,8,28588,11,985343819,1058015180,31975231236,5821387182,2254702730,292,2254533
1440730846.15952,template1,0,0,0,0,0,0,0,0,0,0
1440730846.15952,template0,0,0,0,0,0,0,0,0,0,0
1440730846.15952,postgres,0,1080,3,4212,44042,518521,10201,0,0,0
1440730846.15952,dbt3,8,28650,11,985343819,1058033606,31975257429,5821395095,2254702730,292,2254533
1440730906.16121,template1,0,0,0,0,0,0,0,0,0,0
1440730906.16121,template0,0,0,0,0,0,0,0,0,0,0
1440730906.16121,postgres,0,1082,3,4244,44086,519484,10212,0,0,0
1440730906.16121,dbt3,8,28731,11,998263083,1061240638,32809727913,5824608176,2254852772,295,3004694
1440730966.16294,template1,0,0,0,0,0,0,0,0,0,0
1440730966.16294,template0,0,0,0,0,0,0,0,0,0,0
1440730966.16294,postgres,0,1084,3,4276,44130,520447,10223,0,0,0
1440730966.16294,dbt3,8,28799,11,998635854,1061605171,32816203350,5824928001,2254852773,296,3004694
1440731026.16496,template1,0,0,0,0,0,0,0,0,0,0
1440731026.16496,template0,0,0,0,0,0,0,0,0,0,0
1440731026.16496,postgres,0,1086,3,4308,44174,521410,10234,0,0,0
1440731026.16496,dbt3,7,28862,11,998635939,1061623861,32816230152,5824936114,2254852773,296,3004694
1440731086.16715,template1,0,0,0,0,0,0,0,0,0,0
1440731086.16715,template0,0,0,0,0,0,0,0,0,0,0
1440731086.16715,postgres,0,1088,3,4340,44218,522373,10245,0,0,0
1440731086.16715,dbt3,8,28923,11,998636043,1061641882,32816255856,5824943827,2254852773,296,3004694
1440731146.17164,template1,0,0,0,0,0,0,0,0,0,0
1440731146.17164,template0,0,0,0,0,0,0,0,0,0,0
1440731146.17164,postgres,0,1090,3,4359,44275,523336,10256,0,0,0
1440731146.17164,dbt3,8,28991,11,1012161556,1062263717,32985237971,5978570298,2254852774,297,3004694
1440731206.17171,template1,0,0,0,0,0,0,0,0,0,0
1440731206.17171,template0,0,0,0,0,0,0,0,0,0,0
1440731206.17171,postgres,0,1092,3,4378,44332,524299,10267,0,0,0
1440731206.17171,dbt3,8,29055,11,1012161556,1062282727,32985264882,5978578520,2254852774,297,3004694
1440731266.17226,template1,0,0,0,0,0,0,0,0,0,0
1440731266.17226,template0,0,0,0,0,0,0,0,0,0,0
1440731266.17226,postgres,0,1094,3,4397,44389,525262,10278,0,0,0
1440731266.17226,dbt3,8,29123,11,1013512863,1077252471,32985291464,5978586725,2255603517,298,3004694
1440731326.17428,template1,0,0,0,0,0,0,0,0,0,0
1440731326.17428,template0,0,0,0,0,0,0,0,0,0,0
1440731326.17428,postgres,0,1096,3,4429,44433,526225,10289,0,0,0
1440731326.17428,dbt3,8,29190,12,1048822105,1114593713,33976253263,6368732697,2255603518,299,3004694
1440731386.17612,template1,0,0,0,0,0,0,0,0,0,0
1440731386.17612,template0,0,0,0,0,0,0,0,0,0,0
1440731386.17612,postgres,0,1098,3,4429,44509,527188,10300,0,0,0
1440731386.17612,dbt3,8,29250,12,1048822105,1114611579,33976278834,6368740301,2255603518,299,3004694
1440731446.17897,template1,0,0,0,0,0,0,0,0,0,0
1440731446.17897,template0,0,0,0,0,0,0,0,0,0,0
1440731446.17897,postgres,0,1100,3,4429,44585,528151,10311,0,0,0
1440731446.17897,dbt3,7,29313,12,1048822105,1114630240,33976305172,6368748323,2255603518,299,3004694
1440731506.18004,template1,0,0,0,0,0,0,0,0,0,0
1440731506.18004,template0,0,0,0,0,0,0,0,0,0,0
1440731506.18004,postgres,0,1102,3,4429,44661,529114,10322,0,0,0
1440731506.18004,dbt3,8,29374,12,1048822105,1114648431,33976331292,6368756127,2255603518,299,3004694
1440731566.18165,template1,0,0,0,0,0,0,0,0,0,0
1440731566.18165,template0,0,0,0,0,0,0,0,0,0,0
1440731566.18165,postgres,0,1104,3,4445,44721,530077,10333,0,0,0
1440731566.18165,dbt3,7,29448,12,1061114717,1116372042,34727599503,6368765954,2255753557,331,3754380
1440731626.18369,template1,0,0,0,0,0,0,0,0,0,0
1440731626.18369,template0,0,0,0,0,0,0,0,0,0,0
1440731626.18369,postgres,0,1106,3,4477,44765,531040,10344,0,0,0
1440731626.18369,dbt3,7,29516,12,1074264727,1116835667,35481414161,6371772617,2255753558,332,3754380
1440731686.18555,template1,0,0,0,0,0,0,0,0,0,0
1440731686.18555,template0,0,0,0,0,0,0,0,0,0,0
1440731686.18555,postgres,0,1108,3,4509,44809,532003,10355,0,0,0
1440731686.18555,dbt3,7,29576,12,1074264727,1116853557,35481439756,6371780221,2255753558,332,3754380
1440731746.18725,template1,0,0,0,0,0,0,0,0,0,0
1440731746.18725,template0,0,0,0,0,0,0,0,0,0,0
1440731746.18725,postgres,0,1110,3,4541,44853,532966,10366,0,0,0
1440731746.18725,dbt3,7,29638,12,1074264745,1116871989,35481466009,6371788134,2255753558,332,3754380
1440731806.18956,template1,0,0,0,0,0,0,0,0,0,0
1440731806.18956,template0,0,0,0,0,0,0,0,0,0,0
1440731806.18956,postgres,0,1112,3,4573,44897,533929,10377,0,0,0
1440731806.18956,dbt3,7,29701,12,1074264763,1116890656,35481492371,6371796156,2255753558,332,3754380
1440731866.19102,template1,0,0,0,0,0,0,0,0,0,0
1440731866.19102,template0,0,0,0,0,0,0,0,0,0,0
1440731866.19102,postgres,0,1114,3,4605,44941,534892,10388,0,0,0
1440731866.19102,dbt3,7,29768,12,1089714193,1277537882,36215174038,6404420563,2255753559,333,3754380
1440731926.19289,template1,0,0,0,0,0,0,0,0,0,0
1440731926.19289,template0,0,0,0,0,0,0,0,0,0,0
1440731926.19289,postgres,0,1116,3,4637,44985,535855,10399,0,0,0
1440731926.19289,dbt3,7,29836,12,1096791779,1289709814,36253262750,6441173045,2255753560,334,3754380
1440731986.19482,template1,0,0,0,0,0,0,0,0,0,0
1440731986.19482,template0,0,0,0,0,0,0,0,0,0,0
1440731986.19482,postgres,0,1118,3,4669,45029,536818,10410,0,0,0
1440731986.19482,dbt3,7,29898,12,1096791789,1289728230,36253288979,6441180958,2255753560,334,3754380
1440732046.19647,template1,0,0,0,0,0,0,0,0,0,0
1440732046.19647,template0,0,0,0,0,0,0,0,0,0,0
1440732046.19647,postgres,0,1120,3,4701,45073,537781,10421,0,0,0
1440732046.19647,dbt3,7,29966,12,1112434981,1305606974,37620897500,7790922178,2255753561,335,3754380
1440732106.19833,template1,0,0,0,0,0,0,0,0,0,0
1440732106.19833,template0,0,0,0,0,0,0,0,0,0,0
1440732106.19833,postgres,0,1122,3,4733,45117,538744,10432,0,0,0
1440732106.19833,dbt3,7,30028,12,1112434981,1305625400,37620923729,7790930091,2255753561,335,3754380
1440732166.2004,template1,0,0,0,0,0,0,0,0,0,0
1440732166.2004,template0,0,0,0,0,0,0,0,0,0,0
1440732166.2004,postgres,0,1124,3,4765,45161,539707,10443,0,0,0
1440732166.2004,dbt3,7,30090,12,1112434981,1305643826,37620949958,7790938004,2255753561,335,3754380
1440732226.20144,template1,0,0,0,0,0,0,0,0,0,0
1440732226.20144,template0,0,0,0,0,0,0,0,0,0,0
