# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
ip-10-234-134-85.us-west-1.compute.internal;60;1440725020;xvda;1.27;8.93;16.77;20.29;0.00;1.64;0.20;0.03
ip-10-234-134-85.us-west-1.compute.internal;60;1440725020;xvdb;2073.68;29215.73;41067.53;33.89;2.17;1.05;0.13;26.78
ip-10-234-134-85.us-west-1.compute.internal;60;1440725020;xvdc;2085.67;29138.27;41205.17;33.73;1.96;0.94;0.13;26.18
ip-10-234-134-85.us-west-1.compute.internal;60;1440725020;xvdd;2082.32;29134.13;41147.00;33.75;2.64;1.27;0.13;27.43
ip-10-234-134-85.us-west-1.compute.internal;60;1440725020;xvde;2077.20;29203.73;41142.77;33.87;2.13;1.02;0.13;26.55
ip-10-234-134-85.us-west-1.compute.internal;60;1440725020;md0;8290.67;116692.13;164562.47;33.92;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1440725080;xvda;0.78;0.00;13.42;17.13;0.00;0.98;0.17;0.01
ip-10-234-134-85.us-west-1.compute.internal;60;1440725080;xvdb;3269.35;66138.53;64069.20;39.83;3.94;1.21;0.11;35.76
ip-10-234-134-85.us-west-1.compute.internal;60;1440725080;xvdc;3275.03;65861.60;64271.60;39.73;3.66;1.12;0.11;34.52
ip-10-234-134-85.us-west-1.compute.internal;60;1440725080;xvdd;3285.50;66639.20;64300.03;39.85;5.43;1.66;0.11;36.74
ip-10-234-134-85.us-west-1.compute.internal;60;1440725080;xvde;3287.90;66615.33;64248.40;39.80;4.13;1.26;0.11;35.42
ip-10-234-134-85.us-west-1.compute.internal;60;1440725080;md0;13088.30;265288.80;256889.23;39.90;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1440725140;xvda;0.52;0.00;10.72;20.74;0.00;0.77;0.23;0.01
ip-10-234-134-85.us-west-1.compute.internal;60;1440725140;xvdb;2834.67;79479.73;52813.38;46.67;4.10;1.45;0.11;31.04
ip-10-234-134-85.us-west-1.compute.internal;60;1440725140;xvdc;2847.40;80189.20;52916.02;46.75;3.75;1.32;0.10;29.23
ip-10-234-134-85.us-west-1.compute.internal;60;1440725140;xvdd;2858.00;79925.33;52935.25;46.49;3.90;1.37;0.11;30.26
ip-10-234-134-85.us-west-1.compute.internal;60;1440725140;xvde;2844.80;79347.73;52981.48;46.52;3.93;1.38;0.10;29.39
ip-10-234-134-85.us-west-1.compute.internal;60;1440725140;md0;11365.00;318907.87;211646.13;46.68;0.00;0.00;0.00;0.00
