Linux 3.10.0-229.el7.x86_64 (ip-10-234-134-85.us-west-1.compute.internal) 	08/27/2015 	_x86_64_	(16 CPU)

07:16:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:17:37 PM     all     13.98      0.00      4.57      0.63      0.05     80.78
07:18:37 PM     all     28.31      0.00      3.91      1.17      0.07     66.54
07:19:37 PM     all     31.22      0.00      3.45      1.17      0.04     64.12
07:20:37 PM     all     26.87      0.00      2.63      1.03      0.04     69.44
07:21:37 PM     all     19.63      0.00      2.89      1.60      0.05     75.83
07:22:37 PM     all     14.93      0.00      2.32      0.94      0.04     81.78
07:23:37 PM     all     16.77      0.00      2.58      0.68      0.03     79.93
07:24:37 PM     all     11.89      0.00      1.88      0.58      0.03     85.61
07:25:37 PM     all      9.00      0.00      1.61      0.53      0.07     88.79
07:26:37 PM     all     11.92      0.00      2.70      1.11      0.07     84.21
07:27:37 PM     all     13.92      0.00      1.30      0.75      0.02     84.01
07:28:37 PM     all     12.02      0.00      0.98      0.17      0.01     86.82
07:29:37 PM     all     10.62      0.00      1.94      0.41      0.01     87.01
07:30:37 PM     all     11.07      0.00      1.54      0.48      0.02     86.89
07:31:37 PM     all      9.76      0.00      1.54      0.23      0.01     88.46
07:32:37 PM     all      5.90      0.00      0.79      0.22      0.01     93.08
07:33:37 PM     all      5.89      0.00      0.70      0.26      0.01     93.13
07:34:37 PM     all      5.90      0.00      0.67      0.20      0.01     93.22
07:35:37 PM     all      5.90      0.00      0.68      0.16      0.01     93.25
07:36:37 PM     all      5.88      0.00      0.68      0.18      0.01     93.25
07:37:37 PM     all      5.86      0.00      0.83      0.26      0.01     93.04
07:38:37 PM     all      5.83      0.00      0.75      0.21      0.01     93.21
07:39:37 PM     all      5.81      0.00      0.73      0.20      0.01     93.25
07:40:37 PM     all      5.86      0.00      0.71      0.19      0.01     93.23
07:41:37 PM     all      5.84      0.00      0.76      0.22      0.01     93.17
07:42:37 PM     all      5.88      0.00      0.78      0.20      0.01     93.13
07:43:37 PM     all      5.88      0.00      0.70      0.18      0.01     93.24
07:44:37 PM     all      5.87      0.00      0.69      0.17      0.01     93.25
07:45:37 PM     all      5.84      0.00      0.73      0.26      0.01     93.16
07:46:37 PM     all      5.81      0.00      0.70      0.20      0.01     93.28
07:47:37 PM     all      5.91      0.00      0.77      0.17      0.01     93.14
07:48:37 PM     all      5.83      0.00      0.71      0.20      0.01     93.25
07:49:37 PM     all      5.83      0.00      0.75      0.29      0.01     93.11
07:50:37 PM     all      5.81      0.00      0.71      0.21      0.01     93.26
07:51:37 PM     all      5.86      0.00      0.71      0.16      0.01     93.26
07:52:37 PM     all      5.89      0.00      0.77      0.21      0.01     93.12
07:53:37 PM     all      5.83      0.00      0.73      0.23      0.01     93.20
07:54:37 PM     all      5.82      0.00      0.68      0.20      0.01     93.28
07:55:37 PM     all      5.83      0.00      0.69      0.21      0.01     93.26
07:56:37 PM     all      4.94      0.00      1.69      0.25      0.02     93.10
07:57:37 PM     all      5.46      0.00      1.08      0.70      0.03     92.73
07:58:37 PM     all      5.85      0.00      0.57      0.12      0.01     93.45
07:59:37 PM     all      5.87      0.00      0.67      0.20      0.01     93.24
08:00:37 PM     all      5.92      0.00      0.46      0.14      0.01     93.47
08:01:37 PM     all      5.92      0.00      0.44      0.14      0.01     93.49
08:02:37 PM     all      5.91      0.00      0.46      0.15      0.01     93.47
08:03:37 PM     all      5.93      0.00      0.45      0.17      0.01     93.44
08:04:37 PM     all      5.91      0.00      0.45      0.16      0.01     93.47
08:05:37 PM     all      5.93      0.00      0.46      0.15      0.01     93.45
08:06:37 PM     all      5.94      0.00      0.47      0.20      0.01     93.39
08:07:37 PM     all      5.94      0.00      0.43      0.13      0.01     93.49
08:08:37 PM     all      5.94      0.00      0.44      0.15      0.01     93.46
08:09:37 PM     all      5.94      0.00      0.43      0.14      0.01     93.48
08:10:37 PM     all      5.94      0.00      0.46      0.20      0.01     93.39
08:11:37 PM     all      5.91      0.00      0.47      0.15      0.01     93.45
08:12:37 PM     all      5.91      0.00      0.48      0.18      0.01     93.42
08:13:37 PM     all      5.93      0.00      0.46      0.15      0.01     93.45
08:14:37 PM     all      5.93      0.00      0.45      0.16      0.01     93.46
08:15:37 PM     all      5.94      0.00      0.44      0.13      0.01     93.49
08:16:37 PM     all      5.95      0.00      0.46      0.18      0.01     93.40
